File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/67816cb7-76ff-11ee-8602-c09bf4619c03.mp3,48000,3.147,0.059913334,2126.569057371433,2404.9315404106296,0.8333253
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/701f3b48-76ff-11ee-9dac-c09bf4619c03.mp3,48000,2.3535,0.026062774,2097.3843305937908,2667.0954851979245,0.20807399
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/443bc464-76ff-11ee-b4c2-c09bf4619c03.mp3,48000,2.507,0.06325985,1855.9060797986374,2272.547218122061,0.750768
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/80b1fc0c-76ff-11ee-9dde-c09bf4619c03.mp3,48000,3.907,0.0138124935,2634.7446029954835,3229.9606683323177,0.15310147
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/740f86db-76ff-11ee-a35b-c09bf4619c03.mp3,48000,2.787,0.018760901,3153.7772289411446,3591.137097163737,0.2809769
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8bbc0666-76ff-11ee-ab9e-c09bf4619c03.mp3,48000,2.027,0.048078198,1934.2055764046845,2560.8955269801436,0.37424302
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/46557aad-76ff-11ee-8aca-c09bf4619c03.mp3,48000,1.48,0.06032329,3054.934633963014,2803.4261583166294,0.9586923
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/645ef627-76ff-11ee-8dbf-c09bf4619c03.mp3,48000,3.267,0.016930537,2165.1431151743413,3045.866372253814,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4064aa8a-76ff-11ee-b0ff-c09bf4619c03.mp3,48000,2.0335,0.115758345,1707.762146180913,2110.9897829421557,0.88350207
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6e382010-76ff-11ee-b03a-c09bf4619c03.mp3,48000,3.227,0.047666438,2316.872293442782,2644.6553626642835,0.42019936
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7072af52-76ff-11ee-9f10-c09bf4619c03.mp3,48000,2.487,0.056783587,1709.8839843333863,2115.932713299993,0.60699207
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4b6fa2b5-76ff-11ee-aeb3-c09bf4619c03.mp3,48000,2.147,0.059365667,3196.1958942429815,3348.601052146774,0.7836358
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5920c691-76ff-11ee-be10-c09bf4619c03.mp3,48000,0.7335,0.00427837,2929.208268865008,3182.084804830806,0.05155845
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5d8b0049-76ff-11ee-a174-c09bf4619c03.mp3,48000,2.987,0.011255347,2973.366573905113,3207.880601774925,0.10158201
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/39e4bb72-76ff-11ee-9fcd-c09bf4619c03.mp3,48000,3.307,0.047237843,2542.696256339869,2978.643274925063,0.45777202
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5479996c-76ff-11ee-a761-c09bf4619c03.mp3,48000,2.627,0.01988644,1836.4230213543337,2248.338310946526,0.15356658
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/933aa510-76ff-11ee-86cf-c09bf4619c03.mp3,48000,2.987,0.038136993,2550.7257332423715,2621.341206968224,0.38339508
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4666ba13-76ff-11ee-a11a-c09bf4619c03.mp3,48000,3.827,0.024731368,2621.0210603060223,2923.2295796523654,0.4027731
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5b4408d3-76ff-11ee-91c5-c09bf4619c03.mp3,48000,3.4735,0.01547348,2812.7520274717085,3160.96677355931,0.13729143
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/82b95ce3-76ff-11ee-b6fe-c09bf4619c03.mp3,48000,2.3335,0.05347337,2210.591039138735,2500.8539576321705,0.49139214
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/338d2685-76ff-11ee-a35f-c09bf4619c03.mp3,48000,3.187,0.012818533,3171.6866931299164,3419.0272900665213,0.09845489
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5818926a-76ff-11ee-9ad3-c09bf4619c03.mp3,48000,2.48,0.056285415,3439.4577819326546,2981.5212770814846,0.943231
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5a3d243b-76ff-11ee-b738-c09bf4619c03.mp3,48000,3.167,0.07316554,2755.0025475343173,2939.935648271433,0.84004545
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7e712ab5-76ff-11ee-8878-c09bf4619c03.mp3,48000,3.507,0.10764633,1291.6287823506373,1808.9180731278211,0.8644433
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/80610345-76ff-11ee-9e17-c09bf4619c03.mp3,48000,4.227,0.011086128,2984.446375594876,3462.6089583869416,0.1282842
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/89206998-76ff-11ee-bad7-c09bf4619c03.mp3,48000,2.3935,0.008773664,1327.9484321941522,2129.318820329264,0.11771284
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8d717959-76ff-11ee-b59a-c09bf4619c03.mp3,48000,3.947,0.03817462,2150.7077255756285,2723.960957771816,0.5603256
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/360e3d6d-76ff-11ee-b856-c09bf4619c03.mp3,48000,3.667,0.012273958,2949.8157363607243,3311.764798369547,0.16172409
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4065a611-76ff-11ee-9340-c09bf4619c03.mp3,48000,0.5735,0.021818336,1311.5959408301892,1723.4552935175666,0.17558882
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3cd83417-76ff-11ee-88ce-c09bf4619c03.mp3,48000,4.507,0.04352216,2823.5888575163094,3137.94347578128,0.57173103
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5016f2fc-76ff-11ee-bc0d-c09bf4619c03.mp3,48000,2.0,0.011964038,2142.4015195042216,2878.3965030616077,0.26443827
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5b3d3149-76ff-11ee-a387-c09bf4619c03.mp3,48000,1.9335,0.04268355,2520.20405676381,3178.9015681890305,0.99490654
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6b3cf97b-76ff-11ee-90b5-c09bf4619c03.mp3,48000,3.887,0.014863809,1839.2503263667752,2873.412715593242,0.19321205
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/82b88732-76ff-11ee-827a-c09bf4619c03.mp3,48000,2.7735,0.03570352,2302.899585535747,2627.624119179036,0.30328825
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/90c4127b-76ff-11ee-addf-c09bf4619c03.mp3,48000,2.587,0.022028808,2733.740930367091,3031.1256424291178,0.23972711
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8908fd81-76ff-11ee-b71e-c09bf4619c03.mp3,48000,2.2535,0.029883016,2486.0518381621705,2842.2929092714658,0.4616375
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/734a4e2b-76ff-11ee-af7a-c09bf4619c03.mp3,48000,2.787,0.08550034,1901.0155836759402,2563.631697033138,0.7843543
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/854544c6-76ff-11ee-b23a-c09bf4619c03.mp3,48000,1.3135,0.05405425,1663.5913713037955,1741.4918114875977,0.49743643
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4879d72d-76ff-11ee-a16d-c09bf4619c03.mp3,48000,2.467,0.043964133,3229.2194983888203,3026.8392346244855,0.4700763
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3875aa5b-76ff-11ee-a2f8-c09bf4619c03.mp3,48000,3.627,0.01490429,2590.7330996337514,3543.5393053219414,0.3290905
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8f3ba196-76ff-11ee-be8c-c09bf4619c03.mp3,48000,2.48,0.056861993,3134.963010824327,2836.343956673169,0.9560304
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5b44ea54-76ff-11ee-a967-c09bf4619c03.mp3,48000,2.4135,0.018271908,1290.5514613603737,2069.0794302501863,0.19207634
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7591c362-76ff-11ee-9cc5-c09bf4619c03.mp3,48000,3.747,0.015025299,3232.46025118964,3349.3348856121743,0.1529197
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3961f4f9-76ff-11ee-8c17-c09bf4619c03.mp3,48000,1.3335,0.14921282,1649.9337549748807,2520.006309068653,0.91782993
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4a44e10c-76ff-11ee-9cad-c09bf4619c03.mp3,48000,2.6335,0.07476192,1275.3821207989643,2020.8398936762064,0.51545656
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/47a7c5f5-76ff-11ee-9a86-c09bf4619c03.mp3,48000,1.947,0.028439064,2343.107519450594,2814.5174464572733,0.41655967
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/76383f90-76ff-11ee-9f63-c09bf4619c03.mp3,48000,1.84,0.017591765,1992.5853137820293,2259.5655898516434,0.19378999
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6e650517-76ff-11ee-9a37-c09bf4619c03.mp3,48000,2.8935,0.015783526,2865.6916745665353,3045.5393587472513,0.16372147
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/62cf66fb-76ff-11ee-91fa-c09bf4619c03.mp3,48000,3.587,0.024713408,2603.5191927181327,3487.3794480811484,0.6921459
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/735cb269-76ff-11ee-81db-c09bf4619c03.mp3,48000,2.707,0.08199856,1779.2405340910695,2506.7754368239325,0.93188936
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/46649aec-76ff-11ee-8409-c09bf4619c03.mp3,48000,2.2335,0.07930382,1767.134022629257,1916.278388614879,0.890281
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/583f1029-76ff-11ee-8bd5-c09bf4619c03.mp3,48000,2.4,0.044655252,3431.9201736611794,2940.236173699194,0.4866021
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/64b0c374-76ff-11ee-aa96-c09bf4619c03.mp3,48000,3.127,0.016154945,2886.7237654661003,3281.246548967469,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8a818cf4-76ff-11ee-b630-c09bf4619c03.mp3,48000,2.867,0.047115803,2213.2816634580267,2496.538787809924,0.53955907
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5d153d44-76ff-11ee-bea1-c09bf4619c03.mp3,48000,2.867,0.012298718,2534.7312679442207,3030.93866371094,0.08906411
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/455b2246-76ff-11ee-ae46-c09bf4619c03.mp3,48000,4.147,0.010476911,1490.8840399905982,2189.022938910077,0.22568625
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3a3440d2-76ff-11ee-88ff-c09bf4619c03.mp3,48000,1.2935,0.03956819,2237.3348451381744,3163.2885160827036,0.34104404
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3b272c12-76ff-11ee-8517-c09bf4619c03.mp3,48000,2.747,0.06983724,2002.1655765497424,2618.4767014069603,0.76675427
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8e5728c8-76ff-11ee-a0e1-c09bf4619c03.mp3,48000,3.427,0.044768978,2161.562070273949,2856.9699365991573,0.5742694
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/47bad081-76ff-11ee-8d64-c09bf4619c03.mp3,48000,2.467,0.042738885,2595.775220961308,2885.4872507626305,0.41655967
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8185d53d-76ff-11ee-a2d7-c09bf4619c03.mp3,48000,3.107,0.019125497,3195.328825781175,3476.1248250857557,0.34121478
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7639fbcb-76ff-11ee-8d12-c09bf4619c03.mp3,48000,1.3935,0.02706704,1151.7975507054898,1753.9011934632044,0.31927484
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/789e8579-76ff-11ee-9376-c09bf4619c03.mp3,48000,2.107,0.0375189,2305.018588678957,2685.729884702676,0.35677734
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7c44cab5-76ff-11ee-93ae-c09bf4619c03.mp3,48000,4.207,0.00830885,1744.8865396438791,2318.572243361201,0.13569906
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/68960c08-76ff-11ee-ad6a-c09bf4619c03.mp3,48000,2.0735,0.06587285,1002.3187957706591,1590.344694010805,0.40425044
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/42b95bd2-76ff-11ee-b56c-c09bf4619c03.mp3,48000,3.747,0.017373035,1877.9188709094467,2837.9307963676256,0.2700169
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/88e491ad-76ff-11ee-8ce6-c09bf4619c03.mp3,48000,2.007,0.048527036,977.690637898052,1523.387324656508,0.3128027
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3be22336-76ff-11ee-86eb-c09bf4619c03.mp3,48000,4.267,0.04923813,3223.574968943536,3221.6439073774,0.6859994
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/547308dd-76ff-11ee-8505-c09bf4619c03.mp3,48000,2.4535,0.019156601,2854.3803623042722,2983.383717292369,0.166992
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/406bfad3-76ff-11ee-9e33-c09bf4619c03.mp3,48000,1.8535,0.06211181,1770.9733042036928,2087.653921723736,0.59453523
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3f15b8b5-76ff-11ee-b0f1-c09bf4619c03.mp3,48000,1.827,0.047017664,2164.0459440736245,2690.811752880207,0.38790566
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5afa30bf-76ff-11ee-b5af-c09bf4619c03.mp3,48000,3.827,0.036853205,3028.5806591719115,3127.7389336640767,0.6112807
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3ad6853b-76ff-11ee-bc72-c09bf4619c03.mp3,48000,2.987,0.050459836,2064.5628424240776,2615.584493819812,0.57037044
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6abd3cf3-76ff-11ee-8116-c09bf4619c03.mp3,48000,2.867,0.068276554,2327.49646701992,2477.7195286219307,0.8784792
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/77bd6aca-76ff-11ee-8f88-c09bf4619c03.mp3,48000,1.987,0.04035555,2528.973168011766,2741.6226293487744,0.38096353
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/58f5d2d0-76ff-11ee-8318-c09bf4619c03.mp3,48000,3.987,0.010534787,1614.856681949335,2223.457674345082,0.21309108
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/586dd0e8-76ff-11ee-a64a-c09bf4619c03.mp3,48000,4.107,0.009763966,1816.0056868722515,2467.6025553769805,0.17176603
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/69732a4b-76ff-11ee-8d87-c09bf4619c03.mp3,48000,3.467,0.03212724,1861.2061864269087,2519.179916570587,0.36162236
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6cce74fe-76ff-11ee-835f-c09bf4619c03.mp3,48000,2.34,0.019577067,3925.343140875561,3496.522227795527,0.47240078
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/56391730-76ff-11ee-8dfe-c09bf4619c03.mp3,48000,3.187,0.013220131,1463.7152291300533,2156.6845717735405,0.20990556
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5c6ef5a9-76ff-11ee-b19f-c09bf4619c03.mp3,48000,3.307,0.053282417,2325.7390531003775,2697.1382522526396,0.6629768
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6c695a1d-76ff-11ee-82c5-c09bf4619c03.mp3,48000,3.707,0.015424665,2277.806247567733,3111.4539967748756,0.19321205
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/73dfd0e0-76ff-11ee-8b96-c09bf4619c03.mp3,48000,2.1935,0.020699803,2906.442427801748,3541.1457547638147,0.56007576
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/89214785-76ff-11ee-9c33-c09bf4619c03.mp3,48000,1.4735,0.020105323,2240.9747463997114,3136.054304983589,0.6773921
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/39bbb8bf-76ff-11ee-8945-c09bf4619c03.mp3,48000,3.387,0.04970386,2518.0548346465966,2978.853907828565,0.504599
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/58b9e1ef-76ff-11ee-b5c5-c09bf4619c03.mp3,48000,4.607,0.009096008,1813.478664819602,2601.3375253203926,0.1685626
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5bf71a21-76ff-11ee-bedf-c09bf4619c03.mp3,48000,3.427,0.06038812,1554.545575991402,1960.4864754773885,0.6142968
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/65af5084-76ff-11ee-83e0-c09bf4619c03.mp3,48000,2.927,0.018566916,2342.6119065176094,3072.841830602587,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/414a800e-76ff-11ee-ad3e-c09bf4619c03.mp3,48000,1.4735,0.062461097,1492.671271141894,2260.483944068223,0.3346859
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/57e146c8-76ff-11ee-a918-c09bf4619c03.mp3,48000,2.4,0.04490027,3383.6011136788115,2883.500093152703,0.5803382
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6af74dd3-76ff-11ee-b84d-c09bf4619c03.mp3,48000,2.807,0.16762356,1656.999525503257,2460.5538764124817,0.9522446
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4ccc7657-76ff-11ee-8403-c09bf4619c03.mp3,48000,2.067,0.008717067,2180.2150285913617,2774.5012243780548,0.058536123
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/591db0e3-76ff-11ee-8a25-c09bf4619c03.mp3,48000,2.1535,0.07182713,2252.389736808667,2663.0711396091,0.4795528
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4a862f1f-76ff-11ee-8213-c09bf4619c03.mp3,48000,2.467,0.047583457,1367.0737078402815,1887.239758002026,0.4492442
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/65ea1724-76ff-11ee-8a3f-c09bf4619c03.mp3,48000,1.6535,0.053708628,2314.5848845399605,2473.327720924815,0.7837286
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6f02ed54-76ff-11ee-ba34-c09bf4619c03.mp3,48000,2.747,0.06807583,2078.009471314644,2571.98854648757,0.93724346
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/70235537-76ff-11ee-9f10-c09bf4619c03.mp3,48000,1.8735,0.051228333,2106.787522592254,2417.9255364877095,0.42400655
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/546bd338-76ff-11ee-9b72-c09bf4619c03.mp3,48000,3.04,0.012563223,2104.5801165225007,3130.9838148272797,0.31669837
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/61bf3a44-76ff-11ee-af82-c09bf4619c03.mp3,48000,1.6935,0.020959979,1717.7112356698208,2588.944876647467,0.2459847
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6358af96-76ff-11ee-9e67-c09bf4619c03.mp3,48000,4.487,0.014780405,2782.710917331151,3592.115901794745,0.37999052
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/60ecfdcb-76ff-11ee-89b4-c09bf4619c03.mp3,48000,2.0935,0.048126716,2177.212650789782,3375.521116771704,0.696618
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/522413db-76ff-11ee-afd1-c09bf4619c03.mp3,48000,2.887,0.09316926,1375.6554524788996,1991.5588396315466,0.85494715
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3fac3258-76ff-11ee-bebc-c09bf4619c03.mp3,48000,1.987,0.0481706,2147.4063615452956,2747.936383984828,0.39622888
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6fe7196b-76ff-11ee-99bb-c09bf4619c03.mp3,48000,2.587,0.06870891,2037.368582818328,2653.7986040376195,0.8104931
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/44cc5c77-76ff-11ee-8dc0-c09bf4619c03.mp3,48000,4.267,0.009716995,1685.2092904603678,2421.0201626100124,0.17225824
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/397e6ee0-76ff-11ee-81a7-c09bf4619c03.mp3,48000,3.947,0.04155046,2676.9954380532986,3042.606028120203,0.49381888
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3c0b9e45-76ff-11ee-80f6-c09bf4619c03.mp3,48000,4.467,0.04642486,2591.095693486383,3120.6115586122924,0.5657163
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/73a5e4a6-76ff-11ee-aec4-c09bf4619c03.mp3,48000,2.747,0.07389206,1843.6636051972584,2611.633218988573,0.82869464
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5d6473bd-76ff-11ee-9fe3-c09bf4619c03.mp3,48000,3.187,0.0109008625,2712.111778118074,3220.765283827613,0.08906411
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4abf1987-76ff-11ee-b10e-c09bf4619c03.mp3,48000,2.107,0.037921805,1396.7151459203628,1847.7076840062157,0.40411937
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5da22d84-76ff-11ee-a8ff-c09bf4619c03.mp3,48000,1.1,0.020953298,3234.356388731682,2798.406468861967,0.39643505
