audio_filepath,text,label,attribute,exists,duration
7e48805a-76ff-11ee-bdd0-c09bf4619c03_2.wav,осадить на восемнадцать вагонов,4,18,True,3.727
61cdb985-76ff-11ee-a0e4-c09bf4619c03_1.wav,растянуть автосцепки,9,-1,True,1.9535
61cdb985-76ff-11ee-a0e4-c09bf4619c03_2.wav,растянуть автосцепки,9,-1,True,1.9535
920554a6-76ff-11ee-9492-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,2.907
920554a6-76ff-11ee-9492-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,2.907
5584a166-76ff-11ee-a6f4-c09bf4619c03_1.wav,осадить на двенадцать вагонов,4,12,True,3.067
5584a166-76ff-11ee-a6f4-c09bf4619c03_2.wav,осадить на двенадцать вагонов,4,12,True,3.067
48dd4689-76ff-11ee-a0b8-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,3.147
48dd4689-76ff-11ee-a0b8-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,3.147
4a413e88-76ff-11ee-a299-c09bf4619c03_1.wav,отцепка,11,-1,True,0.9735
4a413e88-76ff-11ee-a299-c09bf4619c03_2.wav,отцепка,11,-1,True,0.9735
42f7b430-76ff-11ee-902b-c09bf4619c03_1.wav,осадить на двадцать вагонов,4,20,True,2.807
42f7b430-76ff-11ee-902b-c09bf4619c03_2.wav,осадить на двадцать вагонов,4,20,True,2.807
41a411ad-76ff-11ee-bc89-c09bf4619c03_1.wav,протянуть на одиннадцать вагонов,10,11,True,3.947
41a411ad-76ff-11ee-bc89-c09bf4619c03_2.wav,протянуть на одиннадцать вагонов,10,11,True,3.947
83f62b38-76ff-11ee-88cc-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,2.547
83f62b38-76ff-11ee-88cc-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,2.547
44b079b7-76ff-11ee-9e9c-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,2.04
44b079b7-76ff-11ee-9e9c-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,2.04
642ba38f-76ff-11ee-8bc2-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,4.907
642ba38f-76ff-11ee-8bc2-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,4.907
61f92be8-76ff-11ee-a058-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,2.907
61f92be8-76ff-11ee-a058-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,2.907
6ffa0e65-76ff-11ee-befe-c09bf4619c03_1.wav,осадить на шесть вагонов,4,6,True,2.707
6ffa0e65-76ff-11ee-befe-c09bf4619c03_2.wav,осадить на шесть вагонов,4,6,True,2.707
922b6efe-76ff-11ee-bbda-c09bf4619c03_1.wav,осадить на три вагона,4,3,True,2.867
922b6efe-76ff-11ee-bbda-c09bf4619c03_2.wav,осадить на три вагона,4,3,True,2.867
39a82b7c-76ff-11ee-82e7-c09bf4619c03_1.wav,осадить на шестнадцать вагонов,4,16,True,3.227
39a82b7c-76ff-11ee-82e7-c09bf4619c03_2.wav,осадить на шестнадцать вагонов,4,16,True,3.227
67d0f4e2-76ff-11ee-80e6-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,1.9335
67d0f4e2-76ff-11ee-80e6-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,1.9335
8d717959-76ff-11ee-b59a-c09bf4619c03_1.wav,протянуть на семь вагонов,10,7,True,3.947
8d717959-76ff-11ee-b59a-c09bf4619c03_2.wav,протянуть на семь вагонов,10,7,True,3.947
54b4e626-76ff-11ee-8873-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,2.487
54b4e626-76ff-11ee-8873-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,2.487
64ebc97f-76ff-11ee-8bfa-c09bf4619c03_1.wav,осадить на три вагона,4,3,True,3.127
64ebc97f-76ff-11ee-8bfa-c09bf4619c03_2.wav,осадить на три вагона,4,3,True,3.127
465bed21-76ff-11ee-a199-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,1.5335
465bed21-76ff-11ee-a199-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,1.5335
829dca6b-76ff-11ee-a4c0-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,3.787
829dca6b-76ff-11ee-a4c0-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,3.787
736f7f85-76ff-11ee-8510-c09bf4619c03_1.wav,протянуть на пятнадцать вагонов,10,15,True,2.907
736f7f85-76ff-11ee-8510-c09bf4619c03_2.wav,протянуть на пятнадцать вагонов,10,15,True,2.907
3378a346-76ff-11ee-b537-c09bf4619c03_1.wav,осадить на пять вагонов,4,5,True,3.187
3378a346-76ff-11ee-b537-c09bf4619c03_2.wav,осадить на пять вагонов,4,5,True,3.187
5b3a6a30-76ff-11ee-b901-c09bf4619c03_1.wav,отмена,1,-1,True,1.2735
5b3a6a30-76ff-11ee-b901-c09bf4619c03_2.wav,отмена,1,-1,True,1.2735
4ca882bb-76ff-11ee-8b45-c09bf4619c03_1.wav,протянуть на четырнадцать вагонов,10,14,True,2.467
4ca882bb-76ff-11ee-8b45-c09bf4619c03_2.wav,протянуть на четырнадцать вагонов,10,14,True,2.467
732422bd-76ff-11ee-b59e-c09bf4619c03_1.wav,протянуть на шестнадцать вагонов,10,16,True,2.867
732422bd-76ff-11ee-b59e-c09bf4619c03_2.wav,протянуть на шестнадцать вагонов,10,16,True,2.867
8adab6c2-76ff-11ee-8efd-c09bf4619c03_1.wav,осадить на двенадцать вагонов,4,12,True,2.267
8adab6c2-76ff-11ee-8efd-c09bf4619c03_2.wav,осадить на двенадцать вагонов,4,12,True,2.267
7d27731a-76ff-11ee-8083-c09bf4619c03_1.wav,осадить на три вагона,4,3,True,3.5
7d27731a-76ff-11ee-8083-c09bf4619c03_2.wav,осадить на три вагона,4,3,True,3.5
476d3041-76ff-11ee-8cfd-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,1.947
476d3041-76ff-11ee-8cfd-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,1.947
68fe0d88-76ff-11ee-b31f-c09bf4619c03_1.wav,протянуть на девять вагонов,10,9,True,3.987
68fe0d88-76ff-11ee-b31f-c09bf4619c03_2.wav,протянуть на девять вагонов,10,9,True,3.987
42f71d6f-76ff-11ee-95ff-c09bf4619c03_1.wav,продолжаем роспуск,8,-1,True,1.8935
42f71d6f-76ff-11ee-95ff-c09bf4619c03_2.wav,продолжаем роспуск,8,-1,True,1.8935
54723762-76ff-11ee-b6fa-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,1.8735
54723762-76ff-11ee-b6fa-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,1.8735
8ce92981-76ff-11ee-ae4f-c09bf4619c03_1.wav,сжать автосцепки,16,-1,True,2.1135
8ce92981-76ff-11ee-ae4f-c09bf4619c03_2.wav,сжать автосцепки,16,-1,True,2.1135
6f3b8408-76ff-11ee-947e-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,2.867
6f3b8408-76ff-11ee-947e-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,2.867
614b7ad1-76ff-11ee-a7e6-c09bf4619c03_1.wav,протянуть на два вагона,10,2,True,3.147
614b7ad1-76ff-11ee-a7e6-c09bf4619c03_2.wav,протянуть на два вагона,10,2,True,3.147
60c970a9-76ff-11ee-b367-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,4.147
60c970a9-76ff-11ee-b367-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,4.147
87b5a62e-76ff-11ee-b7dc-c09bf4619c03_1.wav,осадить на тринадцать вагонов,4,13,True,2.587
87b5a62e-76ff-11ee-b7dc-c09bf4619c03_2.wav,осадить на тринадцать вагонов,4,13,True,2.587
51362688-76ff-11ee-8ec1-c09bf4619c03_1.wav,осадить на двенадцать вагонов,4,12,True,3.267
51362688-76ff-11ee-8ec1-c09bf4619c03_2.wav,осадить на двенадцать вагонов,4,12,True,3.267
389f57cd-76ff-11ee-91fa-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,1.6735
389f57cd-76ff-11ee-91fa-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,1.6735
71301abc-76ff-11ee-8c42-c09bf4619c03_1.wav,протянуть на четырнадцать вагонов,10,14,True,2.587
71301abc-76ff-11ee-8c42-c09bf4619c03_2.wav,протянуть на четырнадцать вагонов,10,14,True,2.587
6b665458-76ff-11ee-aa7c-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,3.647
6b665458-76ff-11ee-aa7c-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,3.647
846cf308-76ff-11ee-a8d0-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,1.7935
846cf308-76ff-11ee-a8d0-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,1.7935
5011970c-76ff-11ee-b0ee-c09bf4619c03_1.wav,тише,18,-1,True,1.3535
5011970c-76ff-11ee-b0ee-c09bf4619c03_2.wav,тише,18,-1,True,1.3535
891a2fe6-76ff-11ee-8082-c09bf4619c03_1.wav,остановка,14,-1,True,2.1335
891a2fe6-76ff-11ee-8082-c09bf4619c03_2.wav,остановка,14,-1,True,2.1335
8aac8838-76ff-11ee-be97-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,1.9535
8aac8838-76ff-11ee-be97-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,1.9535
748243fd-76ff-11ee-beea-c09bf4619c03_1.wav,осадить на девять вагонов,4,9,True,2.827
748243fd-76ff-11ee-beea-c09bf4619c03_2.wav,осадить на девять вагонов,4,9,True,2.827
4f5f3b97-76ff-11ee-9365-c09bf4619c03_1.wav,осадить на девять вагонов,4,9,True,3.98
4f5f3b97-76ff-11ee-9365-c09bf4619c03_2.wav,осадить на девять вагонов,4,9,True,3.98
6b385874-76ff-11ee-b98e-c09bf4619c03_1.wav,тише,18,-1,True,1.82
6b385874-76ff-11ee-b98e-c09bf4619c03_2.wav,тише,18,-1,True,1.82
6f7502ec-76ff-11ee-8ea8-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,2.747
6f7502ec-76ff-11ee-8ea8-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,2.747
3596187c-76ff-11ee-9eb4-c09bf4619c03_1.wav,протянуть на шесть вагонов,10,6,True,3.667
3596187c-76ff-11ee-9eb4-c09bf4619c03_2.wav,протянуть на шесть вагонов,10,6,True,3.667
517080a6-76ff-11ee-9b4c-c09bf4619c03_1.wav,осадить на шестнадцать вагонов,4,16,True,3.427
517080a6-76ff-11ee-9b4c-c09bf4619c03_2.wav,осадить на шестнадцать вагонов,4,16,True,3.427
4d60f553-76ff-11ee-8a95-c09bf4619c03_1.wav,протянуть на двенадцать вагонов,10,12,True,2.547
4d60f553-76ff-11ee-8a95-c09bf4619c03_2.wav,протянуть на двенадцать вагонов,10,12,True,2.547
73a5e4a6-76ff-11ee-aec4-c09bf4619c03_1.wav,протянуть на пять вагонов,10,5,True,2.747
73a5e4a6-76ff-11ee-aec4-c09bf4619c03_2.wav,протянуть на пять вагонов,10,5,True,2.747
3508c7aa-76ff-11ee-8349-c09bf4619c03_1.wav,протянуть на двенадцать вагонов,10,12,True,2.76
3508c7aa-76ff-11ee-8349-c09bf4619c03_2.wav,протянуть на двенадцать вагонов,10,12,True,2.76
5a6530b5-76ff-11ee-bf8b-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,2.48
5a6530b5-76ff-11ee-bf8b-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,2.48
8a5ad393-76ff-11ee-bd07-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,3.227
8a5ad393-76ff-11ee-bd07-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,3.227
3968cce2-76ff-11ee-9cca-c09bf4619c03_1.wav,осадить на тринадцать вагонов,4,13,True,3.347
3968cce2-76ff-11ee-9cca-c09bf4619c03_2.wav,осадить на тринадцать вагонов,4,13,True,3.347
455b2246-76ff-11ee-ae46-c09bf4619c03_1.wav,протянуть на два вагона,10,2,True,4.147
455b2246-76ff-11ee-ae46-c09bf4619c03_2.wav,протянуть на два вагона,10,2,True,4.147
5da22d84-76ff-11ee-a8ff-c09bf4619c03_1.wav,отмена,1,-1,True,1.1
5da22d84-76ff-11ee-a8ff-c09bf4619c03_2.wav,отмена,1,-1,True,1.1
6e6493fa-76ff-11ee-a22f-c09bf4619c03_1.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.4135
6e6493fa-76ff-11ee-a22f-c09bf4619c03_2.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.4135
3897fc67-76ff-11ee-bc88-c09bf4619c03_1.wav,захожу в межвагонное пространство,13,-1,True,1.9735
3897fc67-76ff-11ee-bc88-c09bf4619c03_2.wav,захожу в межвагонное пространство,13,-1,True,1.9735
64c43eee-76ff-11ee-b69c-c09bf4619c03_1.wav,осадить на восемнадцать вагонов,4,18,True,3.367
64c43eee-76ff-11ee-b69c-c09bf4619c03_2.wav,осадить на восемнадцать вагонов,4,18,True,3.367
51c03cb9-76ff-11ee-ad0a-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,3.107
51c03cb9-76ff-11ee-ad0a-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,3.107
8f28c38a-76ff-11ee-94e8-c09bf4619c03_1.wav,осадить на четырнадцать вагонов,4,14,True,2.3
8f28c38a-76ff-11ee-94e8-c09bf4619c03_2.wav,осадить на четырнадцать вагонов,4,14,True,2.3
4d99a754-76ff-11ee-8aa8-c09bf4619c03_1.wav,протянуть на девятнадцать вагонов,10,19,True,2.667
4d99a754-76ff-11ee-8aa8-c09bf4619c03_2.wav,протянуть на девятнадцать вагонов,10,19,True,2.667
3b1343a8-76ff-11ee-a249-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,2.867
3b1343a8-76ff-11ee-a249-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,2.867
33b4c120-76ff-11ee-a6f0-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,3.227
33b4c120-76ff-11ee-a6f0-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,3.227
4e3d0743-76ff-11ee-adb1-c09bf4619c03_1.wav,протянуть на десять вагонов,10,10,True,3.187
4e3d0743-76ff-11ee-adb1-c09bf4619c03_2.wav,протянуть на десять вагонов,10,10,True,3.187
69c246ba-76ff-11ee-a981-c09bf4619c03_1.wav,протянуть на семь вагонов,10,7,True,3.787
69c246ba-76ff-11ee-a981-c09bf4619c03_2.wav,протянуть на семь вагонов,10,7,True,3.787
860274de-76ff-11ee-932e-c09bf4619c03_1.wav,назад с башмака,17,-1,True,2.2935
860274de-76ff-11ee-932e-c09bf4619c03_2.wav,назад с башмака,17,-1,True,2.2935
3e7cf060-76ff-11ee-8a32-c09bf4619c03_1.wav,осадить на двенадцать вагонов,4,12,True,3.787
3e7cf060-76ff-11ee-8a32-c09bf4619c03_2.wav,осадить на двенадцать вагонов,4,12,True,3.787
4222205f-76ff-11ee-93f6-c09bf4619c03_1.wav,протянуть на шесть вагонов,10,6,True,3.967
4222205f-76ff-11ee-93f6-c09bf4619c03_2.wav,протянуть на шесть вагонов,10,6,True,3.967
62b9edca-76ff-11ee-8295-c09bf4619c03_1.wav,осадить на один вагон,4,1,True,3.487
62b9edca-76ff-11ee-8295-c09bf4619c03_2.wav,осадить на один вагон,4,1,True,3.487
890fdc74-76ff-11ee-bed7-c09bf4619c03_1.wav,растянуть автосцепки,9,-1,True,1.3135
890fdc74-76ff-11ee-bed7-c09bf4619c03_2.wav,растянуть автосцепки,9,-1,True,1.3135
61252bbf-76ff-11ee-9e71-c09bf4619c03_1.wav,протянуть на восемь вагонов,10,8,True,2.747
61252bbf-76ff-11ee-9e71-c09bf4619c03_2.wav,протянуть на восемь вагонов,10,8,True,2.747
573b3012-76ff-11ee-82db-c09bf4619c03_1.wav,осадить на пять вагонов,4,5,True,2.48
573b3012-76ff-11ee-82db-c09bf4619c03_2.wav,осадить на пять вагонов,4,5,True,2.48
73df4a57-76ff-11ee-a255-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,3.6335
73df4a57-76ff-11ee-a255-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,3.6335
63824fec-76ff-11ee-9971-c09bf4619c03_1.wav,осадить на двадцать вагонов,4,20,True,4.147
63824fec-76ff-11ee-9971-c09bf4619c03_2.wav,осадить на двадцать вагонов,4,20,True,4.147
60a032f1-76ff-11ee-98f9-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,4.227
60a032f1-76ff-11ee-98f9-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,4.227
38894a32-76ff-11ee-87ee-c09bf4619c03_1.wav,подтверждение,2,-1,True,1.4935
38894a32-76ff-11ee-87ee-c09bf4619c03_2.wav,подтверждение,2,-1,True,1.4935
61c6a533-76ff-11ee-a46e-c09bf4619c03_1.wav,продолжаем роспуск,8,-1,True,2.2135
61c6a533-76ff-11ee-a46e-c09bf4619c03_2.wav,продолжаем роспуск,8,-1,True,2.2135
90b0f0cc-76ff-11ee-80ea-c09bf4619c03_1.wav,осадить на двадцать вагонов,4,20,True,2.367
90b0f0cc-76ff-11ee-80ea-c09bf4619c03_2.wav,осадить на двадцать вагонов,4,20,True,2.367
8ba9f3ee-76ff-11ee-8293-c09bf4619c03_1.wav,осадить на тринадцать вагонов,4,13,True,1.827
8ba9f3ee-76ff-11ee-8293-c09bf4619c03_2.wav,осадить на тринадцать вагонов,4,13,True,1.827
8dde64eb-76ff-11ee-bfec-c09bf4619c03_1.wav,осадить на один вагон,4,1,True,3.427
8dde64eb-76ff-11ee-bfec-c09bf4619c03_2.wav,осадить на один вагон,4,1,True,3.427
88022671-76ff-11ee-8b28-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,2.587
88022671-76ff-11ee-8b28-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,2.587
93577cbf-76ff-11ee-8634-c09bf4619c03_1.wav,назад с башмака,17,-1,True,1.8135
93577cbf-76ff-11ee-8634-c09bf4619c03_2.wav,назад с башмака,17,-1,True,1.8135
59b2f25d-76ff-11ee-b7b1-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,3.307
59b2f25d-76ff-11ee-b7b1-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,3.307
560367ea-76ff-11ee-be7a-c09bf4619c03_1.wav,вперед на башмак,15,-1,True,1.6935
560367ea-76ff-11ee-be7a-c09bf4619c03_2.wav,вперед на башмак,15,-1,True,1.6935
560509b5-76ff-11ee-b1d4-c09bf4619c03_1.wav,отказ,0,-1,True,2.1735
560509b5-76ff-11ee-b1d4-c09bf4619c03_2.wav,отказ,0,-1,True,2.1735
740f86db-76ff-11ee-a35b-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,2.787
740f86db-76ff-11ee-a35b-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,2.787
57cef1dc-76ff-11ee-a82e-c09bf4619c03_1.wav,осадить на восемнадцать вагонов,4,18,True,2.4
57cef1dc-76ff-11ee-a82e-c09bf4619c03_2.wav,осадить на восемнадцать вагонов,4,18,True,2.4
49418b60-76ff-11ee-bc5a-c09bf4619c03_1.wav,осадить на двенадцать вагонов,4,12,True,4.147
49418b60-76ff-11ee-bc5a-c09bf4619c03_2.wav,осадить на двенадцать вагонов,4,12,True,4.147
82ba95e9-76ff-11ee-a70e-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,1.7535
82ba95e9-76ff-11ee-a70e-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,1.7535
6b7a4d83-76ff-11ee-8979-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,3.667
6b7a4d83-76ff-11ee-8979-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,3.667
6897c203-76ff-11ee-882d-c09bf4619c03_1.wav,отказ,0,-1,True,0.9335
6897c203-76ff-11ee-882d-c09bf4619c03_2.wav,отказ,0,-1,True,0.9335
8114b6ae-76ff-11ee-b2b7-c09bf4619c03_1.wav,подтверждение,2,-1,True,1.7735
8114b6ae-76ff-11ee-b2b7-c09bf4619c03_2.wav,подтверждение,2,-1,True,1.7735
466584d8-76ff-11ee-b7d0-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,2.9
466584d8-76ff-11ee-b7d0-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,2.9
8442653b-76ff-11ee-be20-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,2.427
8442653b-76ff-11ee-be20-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,2.427
552c8643-76ff-11ee-b2ca-c09bf4619c03_1.wav,начать осаживание,3,-1,True,1.6135
552c8643-76ff-11ee-b2ca-c09bf4619c03_2.wav,начать осаживание,3,-1,True,1.6135
7e971d84-76ff-11ee-8e44-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,3.827
7e971d84-76ff-11ee-8e44-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,3.827
694bcb3f-76ff-11ee-b765-c09bf4619c03_1.wav,протянуть на тринадцать вагонов,10,13,True,4.147
694bcb3f-76ff-11ee-b765-c09bf4619c03_2.wav,протянуть на тринадцать вагонов,10,13,True,4.147
84697163-76ff-11ee-84bc-c09bf4619c03_1.wav,отмена,1,-1,True,2.0535
84697163-76ff-11ee-84bc-c09bf4619c03_2.wav,отмена,1,-1,True,2.0535
3fe3a2f8-76ff-11ee-bced-c09bf4619c03_1.wav,протянуть на два вагона,10,2,True,1.707
3fe3a2f8-76ff-11ee-bced-c09bf4619c03_2.wav,протянуть на два вагона,10,2,True,1.707
874adce9-76ff-11ee-aea6-c09bf4619c03_1.wav,протянуть на шесть вагонов,10,6,True,3.627
874adce9-76ff-11ee-aea6-c09bf4619c03_2.wav,протянуть на шесть вагонов,10,6,True,3.627
67095221-76ff-11ee-969d-c09bf4619c03_1.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.6
67095221-76ff-11ee-969d-c09bf4619c03_2.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.6
75074771-76ff-11ee-a464-c09bf4619c03_1.wav,осадить на девять вагонов,4,9,True,3.427
75074771-76ff-11ee-a464-c09bf4619c03_2.wav,осадить на девять вагонов,4,9,True,3.427
7c1614c8-76ff-11ee-b408-c09bf4619c03_1.wav,сжать автосцепки,16,-1,True,1.6735
7c1614c8-76ff-11ee-b408-c09bf4619c03_2.wav,сжать автосцепки,16,-1,True,1.6735
53996a34-76ff-11ee-8038-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,3.447
53996a34-76ff-11ee-8038-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,3.447
6eb5c438-76ff-11ee-b98d-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,2.827
6eb5c438-76ff-11ee-b98d-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,2.827
4a493cc5-76ff-11ee-9513-c09bf4619c03_1.wav,начать осаживание,3,-1,True,1.5935
4a493cc5-76ff-11ee-9513-c09bf4619c03_2.wav,начать осаживание,3,-1,True,1.5935
729cc41f-76ff-11ee-bdec-c09bf4619c03_1.wav,протянуть на одиннадцать вагонов,10,11,True,2.667
729cc41f-76ff-11ee-bdec-c09bf4619c03_2.wav,протянуть на одиннадцать вагонов,10,11,True,2.667
5461ea71-76ff-11ee-8e58-c09bf4619c03_1.wav,растянуть автосцепки,9,-1,True,1.7535
5461ea71-76ff-11ee-8e58-c09bf4619c03_2.wav,растянуть автосцепки,9,-1,True,1.7535
68150563-76ff-11ee-a8c7-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,2.107
68150563-76ff-11ee-a8c7-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,2.107
69257548-76ff-11ee-8917-c09bf4619c03_1.wav,протянуть на двенадцать вагонов,10,12,True,4.147
69257548-76ff-11ee-8917-c09bf4619c03_2.wav,протянуть на двенадцать вагонов,10,12,True,4.147
6b372271-76ff-11ee-8cc3-c09bf4619c03_1.wav,назад с башмака,17,-1,True,2.0135
6b372271-76ff-11ee-8cc3-c09bf4619c03_2.wav,назад с башмака,17,-1,True,2.0135
73fbf682-76ff-11ee-9d6a-c09bf4619c03_1.wav,осадить на шесть вагонов,4,6,True,2.627
73fbf682-76ff-11ee-9d6a-c09bf4619c03_2.wav,осадить на шесть вагонов,4,6,True,2.627
669d02cf-76ff-11ee-927e-c09bf4619c03_1.wav,протянуть на десять вагонов,10,10,True,3.72
669d02cf-76ff-11ee-927e-c09bf4619c03_2.wav,протянуть на десять вагонов,10,10,True,3.72
74cf5baa-76ff-11ee-b1ae-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,3.507
74cf5baa-76ff-11ee-b1ae-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,3.507
6d615be5-76ff-11ee-93fd-c09bf4619c03_1.wav,протянуть на одиннадцать вагонов,10,11,True,3.587
6d615be5-76ff-11ee-93fd-c09bf4619c03_2.wav,протянуть на одиннадцать вагонов,10,11,True,3.587
5b6034e1-76ff-11ee-9b70-c09bf4619c03_1.wav,осадить на шесть вагонов,4,6,True,3.547
5b6034e1-76ff-11ee-9b70-c09bf4619c03_2.wav,осадить на шесть вагонов,4,6,True,3.547
3f4ccc99-76ff-11ee-a5ff-c09bf4619c03_1.wav,протянуть на четыре вагона,10,4,True,1.867
3f4ccc99-76ff-11ee-a5ff-c09bf4619c03_2.wav,протянуть на четыре вагона,10,4,True,1.867
7878d8ef-76ff-11ee-a55c-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,2.027
7878d8ef-76ff-11ee-a55c-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,2.027
55d179e0-76ff-11ee-b7e7-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,3.067
55d179e0-76ff-11ee-b7e7-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,3.067
71914f5e-76ff-11ee-8b6b-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,2.5535
71914f5e-76ff-11ee-8b6b-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,2.5535
91c10b99-76ff-11ee-b737-c09bf4619c03_1.wav,подтверждение,2,-1,True,2.3935
91c10b99-76ff-11ee-b737-c09bf4619c03_2.wav,подтверждение,2,-1,True,2.3935
855d6e6e-76ff-11ee-82eb-c09bf4619c03_1.wav,протянуть на один вагон,10,1,True,4.307
855d6e6e-76ff-11ee-82eb-c09bf4619c03_2.wav,протянуть на один вагон,10,1,True,4.307
4fe4654f-76ff-11ee-94be-c09bf4619c03_1.wav,протянуть на четыре вагона,10,4,True,3.247
4fe4654f-76ff-11ee-94be-c09bf4619c03_2.wav,протянуть на четыре вагона,10,4,True,3.247
4a7427fe-76ff-11ee-ab3d-c09bf4619c03_1.wav,осадить на один вагон,4,1,True,2.107
4a7427fe-76ff-11ee-ab3d-c09bf4619c03_2.wav,осадить на один вагон,4,1,True,2.107
3d17f248-76ff-11ee-ae55-c09bf4619c03_1.wav,вышел из межвагонного пространства,7,-1,True,2.26
3d17f248-76ff-11ee-ae55-c09bf4619c03_2.wav,вышел из межвагонного пространства,7,-1,True,2.26
5c5b51b3-76ff-11ee-ae78-c09bf4619c03_1.wav,осадить на пять вагонов,4,5,True,3.507
